age,gaming_hours,study_hours,sleep_hours,attendance,social_activity,device_usage,reaction_time_ms,addiction_score,gender_Male,gender_Other,genre_Casual,genre_FPS,genre_RPG,stress_level_ord,gaming_hours_sq,gaming_hours_x_FPS,gaming_hours_x_RPG,gaming_study_ratio,total_load
21,0.85,6.82,7.93,96.01,4.13,5.51,314.3,10.33,False,False,False,True,False,1,0.7224999999999999,0.85,0.0,0.12445095168374816,7.67
18,6.58,1.25,5.33,61.89,2.38,10.34,244.22,14.45,False,False,False,False,True,0,43.2964,0.0,6.58,5.222222222222222,7.83
19,3.0,4.05,8.85,71.12,0.81,4.36,259.68,9.14,False,False,False,True,False,1,9.0,3.0,0.0,0.7389162561576356,7.05
17,4.34,4.59,6.58,86.2,0.38,9.08,270.12,11.31,False,False,False,True,False,1,18.8356,4.34,0.0,0.9434782608695652,8.93
18,5.98,9.11,4.99,82.55,4.4,7.9,252.38,17.1,False,False,False,False,True,2,35.760400000000004,0.0,5.98,0.655701754385965,15.09
22,3.5,8.36,6.34,81.71,4.27,5.14,268.67,10.94,False,False,True,False,False,1,12.25,0.0,0.0,0.41816009557945044,11.86
23,2.57,2.82,5.93,82.31,1.29,4.08,290.64,6.75,False,False,False,True,False,1,6.604899999999999,2.57,0.0,0.9081272084805654,5.39
22,4.1,8.94,4.55,78.62,2.38,5.28,277.98,10.84,True,False,False,True,False,2,16.81,4.1,0.0,0.4581005586592179,13.04
16,5.77,1.45,5.12,76.62,0.87,11.11,239.37,14.52,True,False,False,False,True,0,33.292899999999996,0.0,5.77,3.9520547945205475,7.22
17,4.58,3.22,7.62,64.99,2.06,10.49,273.48,14.94,False,False,False,True,False,1,20.9764,4.58,0.0,1.4179566563467492,7.800000000000001
20,2.91,7.59,5.81,84.19,2.66,5.04,309.41,6.53,True,False,False,False,True,2,8.468100000000002,0.0,2.91,0.3828947368421053,10.5
18,1.3,9.82,7.26,85.43,0.01,6.37,300.18,2.84,True,False,True,False,False,1,1.6900000000000002,0.0,0.0,0.13224821973550357,11.120000000000001
22,2.72,4.72,8.46,72.63,0.3,7.31,294.54,7.82,True,False,False,True,False,1,7.398400000000001,2.72,0.0,0.5750528541226216,7.4399999999999995
18,1.9,4.56,4.81,79.48,3.67,6.61,295.01,4.74,True,False,False,True,False,1,3.61,1.9,0.0,0.4157549234135668,6.459999999999999
16,0.16,2.96,7.8,61.93,4.58,5.43,320.53,3.35,True,False,False,False,True,1,0.0256,0.0,0.16,0.05387205387205388,3.12
18,0.08,7.53,4.54,86.33,1.18,1.72,326.54,0.71,True,False,True,False,False,2,0.0064,0.0,0.0,0.010610079575596816,7.61
20,4.31,8.18,8.3,84.28,2.55,9.79,263.52,9.82,False,False,False,False,True,1,18.576099999999997,0.0,4.31,0.5262515262515263,12.489999999999998
24,7.04,4.29,6.03,91.35,3.07,12.07,230.45,19.28,True,False,False,True,False,0,49.5616,7.04,0.0,1.6372093023255814,11.33
21,3.15,9.09,7.7,86.45,4.84,5.42,289.44,6.67,False,False,False,True,False,1,9.9225,3.15,0.0,0.34615384615384615,12.24
21,1.41,3.27,4.56,96.09,0.39,6.75,337.8,5.83,True,False,True,False,False,1,1.9880999999999998,0.0,0.0,0.4298780487804878,4.68
23,5.29,3.25,6.73,65.86,4.98,8.3,257.63,13.45,True,False,False,True,False,0,27.9841,5.29,0.0,1.6226993865030677,8.54
23,3.92,3.15,5.83,77.88,0.75,9.02,270.78,13.14,False,False,False,False,True,1,15.366399999999999,0.0,3.92,1.2405063291139242,7.07
16,7.32,5.04,5.48,64.93,3.94,11.67,233.56,18.72,False,False,True,False,False,0,53.58240000000001,0.0,0.0,1.4495049504950497,12.36
16,1.98,2.19,8.94,77.6,3.49,7.43,301.67,10.56,True,False,False,False,True,1,3.9204,0.0,1.98,0.9000000000000001,4.17
23,0.34,5.47,6.38,96.0,1.65,1.67,307.47,0.61,True,False,False,True,False,1,0.11560000000000002,0.34,0.0,0.062043795620437964,5.81
21,2.6,3.72,4.07,88.26,0.58,8.36,303.42,6.12,True,False,False,True,False,1,6.760000000000001,2.6,0.0,0.6970509383378016,6.32
18,1.8,3.09,6.46,95.52,0.35,3.8,290.89,6.12,False,False,False,True,False,1,3.24,1.8,0.0,0.5806451612903226,4.89
22,2.66,8.91,4.1,85.61,0.84,7.36,282.22,9.85,True,False,True,False,False,2,7.0756000000000006,0.0,0.0,0.29820627802690586,11.57
18,3.15,2.25,5.56,97.8,0.82,6.27,289.38,8.28,True,False,True,False,False,1,9.9225,0.0,0.0,1.3938053097345133,5.4
22,3.26,4.88,4.11,94.59,2.47,8.66,292.74,8.39,False,False,False,True,False,1,10.6276,3.26,0.0,0.6666666666666666,8.14
24,3.1,2.39,5.58,70.58,1.72,5.61,283.61,9.22,False,True,False,False,True,1,9.610000000000001,0.0,3.1,1.2916666666666667,5.49
17,7.21,1.03,6.33,95.96,0.48,12.66,236.73,17.39,True,False,False,True,False,0,51.9841,7.21,0.0,6.9326923076923075,8.24
19,7.82,1.68,4.81,90.67,1.95,9.59,207.62,14.92,False,False,False,True,False,0,61.15240000000001,7.82,0.0,4.627218934911243,9.5
17,0.82,7.36,4.44,84.94,1.7,4.72,305.28,3.68,True,False,False,True,False,2,0.6723999999999999,0.82,0.0,0.1112618724559023,8.18
17,3.68,6.05,6.24,83.8,2.86,5.17,266.28,8.05,False,False,True,False,False,1,13.5424,0.0,0.0,0.6072607260726073,9.73
23,6.39,5.97,8.95,69.73,3.93,9.1,230.23,18.72,False,False,True,False,False,0,40.8321,0.0,0.0,1.068561872909699,12.36
17,5.11,4.47,6.05,97.97,3.93,8.4,256.13,12.59,True,False,False,True,False,0,26.1121,5.11,0.0,1.1406250000000002,9.58
21,6.72,9.07,6.87,98.25,1.33,10.71,224.88,16.09,True,False,False,True,False,0,45.15839999999999,6.72,0.0,0.7400881057268722,15.79
19,4.47,2.64,4.01,62.48,3.83,10.16,265.1,13.48,True,False,False,False,True,1,19.9809,0.0,4.47,1.6867924528301887,7.109999999999999
22,6.55,3.49,5.23,91.65,3.44,7.77,242.17,13.98,True,False,False,False,True,0,42.902499999999996,0.0,6.55,1.8714285714285714,10.04
17,2.66,1.23,5.6,62.93,0.29,6.58,280.42,4.32,True,False,True,False,False,1,7.0756000000000006,0.0,0.0,2.145161290322581,3.89
18,4.51,3.1,5.66,74.83,3.6,6.16,277.51,10.87,True,False,False,True,False,1,20.3401,4.51,0.0,1.45016077170418,7.609999999999999
21,2.35,1.85,7.45,78.07,4.83,4.99,291.64,3.47,True,False,False,False,True,1,5.522500000000001,0.0,2.35,1.2634408602150538,4.2
21,5.3,5.2,6.03,80.45,4.08,7.18,253.36,14.74,True,False,False,False,True,0,28.09,0.0,5.3,1.017274472168906,10.5
20,7.27,7.81,6.04,70.65,3.46,10.89,257.57,11.96,True,False,False,True,False,0,52.85289999999999,7.27,0.0,0.9296675191815857,15.079999999999998
16,5.81,3.91,7.88,93.44,2.8,8.57,248.22,8.92,True,False,False,True,False,0,33.756099999999996,5.81,0.0,1.482142857142857,9.719999999999999
16,0.5,2.37,6.67,74.45,1.11,3.84,312.18,1.92,True,False,False,False,True,1,0.25,0.0,0.5,0.21008403361344538,2.87
22,7.78,4.23,7.43,81.65,1.12,12.22,229.78,18.45,True,False,False,True,False,0,60.528400000000005,7.78,0.0,1.8349056603773584,12.010000000000002
20,7.65,6.63,7.65,80.61,2.31,10.88,262.27,17.23,False,True,True,False,False,0,58.52250000000001,0.0,0.0,1.1521084337349399,14.280000000000001
24,5.79,2.9,5.03,99.92,2.4,7.76,247.6,7.69,True,False,False,True,False,0,33.5241,5.79,0.0,1.9896907216494848,8.69
21,5.25,1.83,8.56,80.6,1.18,8.2,261.39,11.2,False,False,True,False,False,0,27.5625,0.0,0.0,2.8532608695652173,7.08
20,6.28,9.99,8.97,93.01,0.77,10.52,251.9,16.95,False,False,False,False,True,0,39.4384,0.0,6.28,0.628,16.27
24,4.76,9.66,5.28,97.77,3.81,5.96,261.15,7.61,False,False,False,False,True,2,22.6576,0.0,4.76,0.4922440537745605,14.42
17,2.65,1.91,4.41,60.08,0.28,7.42,277.64,3.64,False,False,False,True,False,1,7.0225,2.65,0.0,1.3802083333333333,4.56
16,0.99,2.87,6.98,67.05,4.82,5.14,313.54,2.86,True,False,False,False,True,1,0.9801,0.0,0.99,0.34375,3.8600000000000003
19,1.46,8.43,5.62,95.21,2.69,5.74,294.77,6.23,True,False,True,False,False,2,2.1315999999999997,0.0,0.0,0.17298578199052134,9.89
16,3.48,5.43,8.57,88.22,3.02,8.44,280.28,15.52,True,False,True,False,False,1,12.1104,0.0,0.0,0.6397058823529412,8.91
24,5.58,6.46,7.61,96.99,0.53,8.92,237.46,10.92,False,False,False,False,True,0,31.136400000000002,0.0,5.58,0.8624420401854714,12.04
21,6.22,5.86,6.88,63.75,3.43,8.26,239.84,15.31,False,True,False,False,True,0,38.688399999999994,0.0,6.22,1.059625212947189,12.08
22,2.16,1.73,5.7,64.13,3.66,5.67,313.92,9.17,True,False,True,False,False,1,4.6656,0.0,0.0,1.2413793103448276,3.89
20,5.31,5.58,7.83,82.23,2.94,10.0,251.89,15.33,False,False,False,False,True,0,28.196099999999994,0.0,5.31,0.9499105545617174,10.89
17,0.52,9.53,5.16,62.86,3.3,1.94,287.0,2.04,False,False,False,False,True,2,0.27040000000000003,0.0,0.52,0.05450733752620546,10.049999999999999
18,1.23,7.12,8.77,97.27,4.36,4.93,291.68,7.87,False,False,False,False,True,1,1.5129,0.0,1.23,0.17251051893408134,8.35
21,6.99,8.9,4.24,89.51,0.42,12.55,230.4,18.16,True,False,False,False,True,2,48.8601,0.0,6.99,0.7845117845117845,15.89
19,4.94,9.32,6.15,99.54,2.77,7.36,286.73,13.76,False,False,True,False,False,1,24.403600000000004,0.0,0.0,0.5294748124330119,14.260000000000002
21,4.67,3.25,4.75,87.19,3.98,10.3,266.9,10.73,False,False,False,True,False,1,21.808899999999998,4.67,0.0,1.432515337423313,7.92
16,2.65,8.91,7.56,67.35,4.05,8.64,293.25,7.67,False,False,False,False,True,1,7.0225,0.0,2.65,0.29708520179372194,11.56
20,2.11,8.19,5.75,80.49,3.74,4.76,302.71,2.91,True,False,True,False,False,2,4.4521,0.0,0.0,0.2573170731707317,10.299999999999999
23,3.16,3.08,4.09,79.33,0.45,6.14,263.14,7.2,False,False,True,False,False,1,9.985600000000002,0.0,0.0,1.022653721682848,6.24
20,0.49,5.0,6.23,60.07,2.04,4.24,315.75,2.21,True,False,False,False,True,1,0.24009999999999998,0.0,0.49,0.09780439121756487,5.49
22,5.01,8.46,4.57,86.46,2.73,7.55,268.17,11.47,True,False,False,False,True,2,25.100099999999998,0.0,5.01,0.5914994096812278,13.47
22,0.46,7.4,6.55,91.25,1.81,2.86,320.2,1.74,False,False,True,False,False,1,0.2116,0.0,0.0,0.0620782726045884,7.86
17,0.56,4.5,4.13,65.51,3.35,4.73,309.1,1.39,True,False,True,False,False,1,0.31360000000000005,0.0,0.0,0.12416851441241687,5.0600000000000005
17,0.75,1.73,7.91,98.69,1.66,1.89,309.17,-1.87,False,False,False,True,False,1,0.5625,0.75,0.0,0.4310344827586207,2.48
24,7.8,9.82,8.52,68.15,2.2,8.88,229.54,16.92,False,False,True,False,False,0,60.839999999999996,0.0,0.0,0.7934893184130214,17.62
22,4.45,3.55,7.73,60.91,2.25,7.94,266.45,7.44,False,True,True,False,False,1,19.802500000000002,0.0,0.0,1.2500000000000002,8.0
16,6.6,1.66,5.15,98.54,3.91,7.81,248.87,15.52,False,False,False,True,False,0,43.559999999999995,6.6,0.0,3.9520958083832336,8.26
21,7.92,5.02,4.35,67.66,2.05,13.13,218.8,20.74,True,False,False,True,False,0,62.7264,7.92,0.0,1.5745526838966204,12.94
23,5.66,2.33,6.12,73.18,2.22,10.06,237.91,9.75,False,False,True,False,False,0,32.0356,0.0,0.0,2.418803418803419,7.99
21,4.95,2.54,5.18,89.68,4.73,8.89,266.49,13.55,True,False,True,False,False,1,24.5025,0.0,0.0,1.9411764705882355,7.49
21,2.48,6.6,4.07,75.94,1.87,6.91,274.37,8.65,True,False,False,True,False,1,6.1504,2.48,0.0,0.3751891074130106,9.08
20,2.67,2.8,5.12,93.7,1.21,6.05,299.81,11.04,False,False,False,True,False,1,7.1289,2.67,0.0,0.9501779359430607,5.47
21,6.12,1.26,6.53,72.02,0.17,8.56,239.54,12.0,True,False,False,True,False,0,37.4544,6.12,0.0,4.818897637795276,7.38
20,1.66,5.46,6.94,80.84,0.48,2.93,288.25,2.87,True,False,False,True,False,1,2.7556,1.66,0.0,0.30347349177330896,7.12
22,6.35,3.67,4.66,92.3,4.98,10.87,252.6,11.71,True,False,True,False,False,0,40.3225,0.0,0.0,1.7255434782608696,10.02
17,5.05,1.49,5.48,78.07,0.85,8.71,270.05,9.64,False,False,True,False,False,0,25.502499999999998,0.0,0.0,3.3666666666666667,6.54
22,7.32,5.41,8.27,97.79,0.3,10.29,236.49,18.13,True,False,False,True,False,0,53.58240000000001,7.32,0.0,1.3505535055350555,12.73
22,0.43,3.91,8.5,87.86,1.9,1.54,317.26,1.11,True,False,False,True,False,1,0.18489999999999998,0.43,0.0,0.1096938775510204,4.34
17,7.14,4.4,8.17,92.39,1.81,8.74,242.47,16.11,True,False,False,False,True,0,50.9796,0.0,7.14,1.6190476190476188,11.54
23,2.15,8.39,6.35,67.72,0.84,4.16,282.34,3.75,True,False,True,False,False,1,4.6225,0.0,0.0,0.25595238095238093,10.540000000000001
17,7.06,6.61,4.39,80.1,3.11,12.17,234.14,16.1,False,False,False,True,False,0,49.843599999999995,7.06,0.0,1.066465256797583,13.67
24,5.6,9.44,7.71,98.1,2.4,10.59,250.21,15.06,True,False,False,True,False,0,31.359999999999996,5.6,0.0,0.5925925925925926,15.04
20,4.59,1.12,8.77,99.54,2.38,8.43,251.95,12.49,False,False,True,False,False,1,21.068099999999998,0.0,0.0,4.061946902654867,5.71
24,5.56,3.27,4.31,87.3,4.23,7.3,259.96,6.07,False,False,True,False,False,0,30.913599999999995,0.0,0.0,1.6951219512195121,8.83
19,0.18,3.92,6.92,71.6,1.4,3.34,311.88,0.68,False,False,True,False,False,1,0.0324,0.0,0.0,0.04580152671755725,4.1
17,2.91,5.89,4.54,86.57,4.75,7.21,280.97,6.98,True,False,False,False,True,1,8.468100000000002,0.0,2.91,0.4932203389830509,8.8
24,0.39,9.36,6.03,76.84,1.83,4.78,343.49,3.41,True,False,False,True,False,1,0.1521,0.39,0.0,0.041622198505869804,9.75
18,0.9,7.97,6.83,82.15,0.8,4.48,312.27,2.03,True,False,False,False,True,1,0.81,0.0,0.9,0.11278195488721805,8.87
24,1.8,1.79,7.41,98.04,2.93,3.73,301.49,4.69,True,False,True,False,False,1,3.24,0.0,0.0,1.0,3.59
24,6.6,8.83,7.62,92.75,4.99,11.34,246.37,11.57,True,False,False,True,False,0,43.559999999999995,6.6,0.0,0.746606334841629,15.43
24,4.34,4.48,4.84,95.03,1.45,7.24,275.92,9.94,True,False,False,True,False,1,18.8356,4.34,0.0,0.9665924276169264,8.82
24,7.14,4.37,7.91,73.41,2.83,10.06,246.34,14.53,False,False,True,False,False,0,50.9796,0.0,0.0,1.63013698630137,11.51
18,5.03,6.78,6.66,71.88,2.79,10.79,262.88,8.23,True,False,True,False,False,0,25.300900000000002,0.0,0.0,0.7407952871870398,11.81
16,1.05,1.37,6.84,86.99,2.98,3.3,314.18,6.62,False,False,False,True,False,1,1.1025,1.05,0.0,0.7608695652173912,2.42
24,5.49,1.65,7.44,60.89,3.02,8.97,250.92,14.62,False,False,False,False,True,0,30.140100000000004,0.0,5.49,3.307228915662651,7.140000000000001
24,3.69,7.33,7.39,90.51,1.86,9.57,265.25,12.62,False,False,False,False,True,1,13.6161,0.0,3.69,0.502724795640327,11.02
23,7.75,4.81,8.21,89.19,4.01,12.3,214.97,16.81,True,False,True,False,False,0,60.0625,0.0,0.0,1.6078838174273862,12.559999999999999
22,6.26,5.12,4.86,64.94,2.58,12.25,262.58,14.24,True,False,False,False,True,0,39.187599999999996,0.0,6.26,1.2202729044834308,11.379999999999999
20,6.02,5.29,6.73,64.56,4.77,7.43,231.47,11.63,True,False,True,False,False,0,36.240399999999994,0.0,0.0,1.1358490566037736,11.309999999999999
17,3.99,2.5,5.31,81.94,4.12,6.77,284.82,6.12,True,False,True,False,False,1,15.920100000000001,0.0,0.0,1.5896414342629483,6.49
23,6.21,9.71,5.1,93.45,3.67,8.45,239.62,15.37,True,False,False,True,False,2,38.564099999999996,6.21,0.0,0.6388888888888888,15.920000000000002
21,4.19,5.74,7.07,73.1,3.16,7.47,265.78,9.75,False,False,False,False,True,1,17.556100000000004,0.0,4.19,0.7286956521739131,9.93
19,4.08,7.52,6.58,82.88,0.32,9.42,269.15,11.56,True,False,False,True,False,1,16.6464,4.08,0.0,0.5418326693227092,11.6
18,2.2,8.01,8.37,78.85,0.25,4.21,301.87,4.0,False,False,False,True,False,1,4.840000000000001,2.2,0.0,0.2743142144638404,10.21
16,2.36,9.48,7.42,72.97,1.44,7.14,281.27,9.22,True,False,True,False,False,1,5.569599999999999,0.0,0.0,0.24868282402528977,11.84
19,4.87,4.07,5.64,78.42,2.27,10.5,257.5,12.48,False,False,False,True,False,1,23.716900000000003,4.87,0.0,1.1936274509803921,8.940000000000001
16,2.04,1.24,7.85,98.19,2.0,3.1,313.05,6.7,False,False,False,True,False,1,4.1616,2.04,0.0,1.6320000000000001,3.2800000000000002
19,1.93,5.05,7.3,62.76,4.04,4.35,295.69,7.24,True,False,True,False,False,1,3.7249,0.0,0.0,0.3814229249011858,6.9799999999999995
20,7.16,4.66,6.04,61.15,0.39,9.83,242.14,15.16,False,False,False,True,False,0,51.2656,7.16,0.0,1.5331905781584583,11.82
23,1.05,6.46,4.45,81.67,1.25,3.26,310.84,4.92,False,False,False,True,False,1,1.1025,1.05,0.0,0.16228748068006182,7.51
23,6.19,1.71,8.28,98.1,2.35,11.87,252.85,13.29,True,False,False,True,False,0,38.316100000000006,6.19,0.0,3.5988372093023258,7.9
21,2.19,9.7,8.73,69.99,4.76,7.82,281.74,7.37,False,False,True,False,False,1,4.7961,0.0,0.0,0.2255406797116375,11.889999999999999
22,0.71,4.06,8.01,78.82,3.94,2.43,299.04,3.26,False,False,False,True,False,1,0.5041,0.71,0.0,0.17444717444717447,4.77
16,2.03,2.87,8.21,93.18,0.6,3.98,308.02,2.51,False,False,True,False,False,1,4.120899999999999,0.0,0.0,0.704861111111111,4.9
20,0.55,4.98,7.1,67.2,4.79,3.69,327.75,4.3,False,False,False,False,True,1,0.30250000000000005,0.0,0.55,0.11022044088176353,5.53
16,4.6,3.8,8.53,78.34,1.58,9.13,268.08,8.25,True,False,False,True,False,1,21.159999999999997,4.6,0.0,1.2073490813648293,8.399999999999999
16,4.6,8.64,5.56,98.67,3.93,7.75,260.5,10.49,False,False,True,False,False,2,21.159999999999997,0.0,0.0,0.5317919075144508,13.24
19,1.17,2.44,4.15,71.99,2.06,6.56,312.9,6.68,True,False,True,False,False,1,1.3688999999999998,0.0,0.0,0.4775510204081633,3.61
20,6.86,5.24,4.25,76.3,4.79,8.36,213.07,12.45,False,False,False,False,True,0,47.0596,0.0,6.86,1.3066666666666666,12.100000000000001
23,2.33,6.64,6.96,82.12,0.02,8.04,286.23,10.26,False,False,False,False,True,1,5.4289000000000005,0.0,2.33,0.3503759398496241,8.969999999999999
18,4.51,8.15,8.85,82.7,3.9,8.44,268.76,13.63,True,False,False,False,True,1,20.3401,0.0,4.51,0.5526960784313725,12.66
18,3.17,9.38,8.33,88.6,0.63,4.79,282.67,7.97,False,False,False,True,False,1,10.0489,3.17,0.0,0.3375931842385516,12.55
16,1.47,3.76,4.47,82.06,1.39,4.24,286.63,1.68,True,False,True,False,False,1,2.1609,0.0,0.0,0.3899204244031831,5.2299999999999995
18,2.47,9.24,4.14,89.51,3.23,4.85,281.55,6.21,True,False,False,True,False,2,6.100900000000001,2.47,0.0,0.2670270270270271,11.71
24,5.13,1.57,6.09,94.99,3.15,10.01,252.7,10.58,True,False,False,False,True,0,26.3169,0.0,5.13,3.2468354430379747,6.7
24,7.85,9.68,4.38,89.89,1.8,11.51,212.25,19.07,False,False,False,True,False,2,61.622499999999995,7.85,0.0,0.8101135190918473,17.53
17,0.61,6.7,6.79,75.16,4.21,5.44,298.83,4.6,True,False,False,False,True,1,0.3721,0.0,0.61,0.09090909090909091,7.3100000000000005
21,7.01,1.22,6.31,74.17,2.33,10.71,230.54,16.61,False,False,False,False,True,0,49.1401,0.0,7.01,5.699186991869919,8.23
22,5.18,8.12,8.31,65.65,2.32,8.09,232.37,11.73,True,False,False,True,False,0,26.832399999999996,5.18,0.0,0.6371463714637147,13.299999999999999
16,2.63,8.69,4.99,61.22,3.48,7.44,295.11,4.77,False,False,True,False,False,2,6.916899999999999,0.0,0.0,0.3022988505747127,11.32
23,6.81,8.05,7.44,95.79,4.69,11.93,244.07,19.69,False,False,True,False,False,0,46.376099999999994,0.0,0.0,0.8449131513647642,14.86
24,2.9,6.03,8.89,98.77,1.43,8.46,290.35,7.53,False,False,False,True,False,1,8.41,2.9,0.0,0.48013245033112584,8.93
18,1.89,9.2,7.07,84.84,1.6,5.94,312.64,5.88,False,False,True,False,False,1,3.5721,0.0,0.0,0.20521172638436483,11.09
21,2.76,3.79,8.3,83.61,0.08,7.15,289.14,6.51,False,True,False,True,False,1,7.617599999999999,2.76,0.0,0.7263157894736841,6.55
16,0.47,1.17,7.44,72.39,4.99,5.83,306.91,1.88,False,False,True,False,False,1,0.22089999999999999,0.0,0.0,0.3983050847457627,1.64
21,3.32,4.29,6.28,75.38,3.91,6.56,295.58,11.42,False,False,False,True,False,1,11.0224,3.32,0.0,0.772093023255814,7.609999999999999
23,5.83,9.49,6.67,83.18,3.95,11.61,257.86,14.47,False,False,False,True,False,0,33.9889,5.83,0.0,0.6136842105263158,15.32
18,6.62,4.26,8.88,75.44,4.34,10.34,253.74,15.67,True,False,False,True,False,0,43.824400000000004,6.62,0.0,1.5503512880562063,10.879999999999999
21,3.0,3.32,6.37,87.65,4.24,4.5,282.94,3.6,False,False,False,False,True,1,9.0,0.0,3.0,0.900900900900901,6.32
18,3.56,7.78,6.4,81.6,1.66,7.37,265.94,7.53,False,False,False,True,False,1,12.6736,3.56,0.0,0.45699614890885754,11.34
24,5.1,5.39,8.59,92.44,3.63,8.84,259.55,11.55,True,False,False,False,True,0,26.009999999999998,0.0,5.1,0.9444444444444444,10.489999999999998
17,7.79,2.32,5.67,61.26,3.21,12.09,227.12,16.12,True,False,True,False,False,0,60.6841,0.0,0.0,3.3433476394849793,10.11
18,1.97,8.52,4.91,64.44,4.17,3.02,298.38,4.76,False,False,False,True,False,2,3.8809,1.97,0.0,0.23094958968347012,10.49
17,7.12,4.24,7.49,97.62,3.95,11.87,226.72,17.71,True,False,True,False,False,0,50.6944,0.0,0.0,1.6752941176470588,11.36
20,3.35,2.31,4.17,64.22,2.54,5.08,282.15,11.86,False,False,True,False,False,1,11.2225,0.0,0.0,1.4439655172413794,5.66
19,4.89,1.46,8.03,61.87,3.68,8.52,269.25,12.87,True,False,False,True,False,1,23.912099999999995,4.89,0.0,3.326530612244898,6.35
22,3.42,3.99,8.11,69.52,1.61,8.79,285.87,10.76,True,False,False,False,True,1,11.696399999999999,0.0,3.42,0.855,7.41
24,7.58,2.91,5.69,91.28,0.16,11.17,218.48,15.75,False,False,False,True,False,0,57.4564,7.58,0.0,2.595890410958904,10.49
19,4.85,2.69,5.54,82.09,1.91,8.86,244.19,11.49,True,False,False,True,False,1,23.522499999999997,4.85,0.0,1.7962962962962963,7.539999999999999
17,7.61,9.16,5.17,87.56,2.45,11.89,229.14,17.65,False,False,True,False,False,2,57.9121,0.0,0.0,0.8298800436205017,16.77
22,7.57,1.79,7.0,74.47,0.96,13.22,217.07,17.54,True,False,False,True,False,0,57.3049,7.57,0.0,4.205555555555556,9.36
16,1.37,7.2,6.93,65.34,0.21,4.85,299.76,3.94,False,False,False,True,False,1,1.8769000000000002,1.37,0.0,0.19001386962552014,8.57
24,5.26,8.83,8.59,77.67,1.6,9.86,241.94,12.66,False,False,True,False,False,0,27.667599999999997,0.0,0.0,0.5950226244343891,14.09
16,0.72,2.39,8.39,91.45,3.0,3.91,308.92,4.81,True,False,True,False,False,1,0.5184,0.0,0.0,0.3,3.1100000000000003
17,5.94,6.13,7.24,81.94,0.76,8.63,255.63,14.93,False,False,False,True,False,0,35.28360000000001,5.94,0.0,0.96742671009772,12.07
17,7.54,5.69,4.51,99.01,0.47,9.3,228.67,20.14,True,False,False,True,False,0,56.8516,7.54,0.0,1.3228070175438595,13.23
19,5.55,2.18,5.99,84.99,3.52,9.7,252.57,14.57,True,False,False,True,False,0,30.8025,5.55,0.0,2.5342465753424657,7.73
19,7.19,7.47,6.82,82.66,1.59,10.55,241.64,16.84,False,True,False,False,True,0,51.69610000000001,0.0,7.19,0.9612299465240642,14.66
19,1.23,1.83,6.96,79.26,3.76,6.66,293.8,1.47,False,False,True,False,False,1,1.5129,0.0,0.0,0.6684782608695652,3.06
18,0.46,6.27,8.07,74.68,4.4,2.79,314.01,2.27,True,False,True,False,False,1,0.2116,0.0,0.0,0.07324840764331211,6.7299999999999995
21,6.18,4.79,5.29,97.16,3.58,7.6,255.78,8.12,False,False,True,False,False,0,38.1924,0.0,0.0,1.2875,10.969999999999999
20,2.35,2.84,6.62,84.88,1.95,4.76,300.13,3.95,True,False,True,False,False,1,5.522500000000001,0.0,0.0,0.824561403508772,5.1899999999999995
24,7.43,4.69,5.88,76.68,4.33,12.63,220.09,17.62,True,False,True,False,False,0,55.204899999999995,0.0,0.0,1.580851063829787,12.120000000000001
19,3.59,8.21,8.42,99.06,0.59,5.46,276.03,8.37,False,False,False,True,False,1,12.8881,3.59,0.0,0.43673965936739656,11.8
22,2.63,8.33,6.06,96.99,4.44,6.81,287.93,8.33,False,False,True,False,False,1,6.916899999999999,0.0,0.0,0.31534772182254195,10.96
23,6.23,7.41,8.79,91.51,4.97,8.04,238.44,16.4,True,False,False,True,False,0,38.812900000000006,6.23,0.0,0.839622641509434,13.64
20,5.46,3.15,5.4,73.9,1.08,7.66,253.75,11.59,True,False,True,False,False,0,29.8116,0.0,0.0,1.7278481012658229,8.61
17,2.34,2.39,4.53,99.33,2.34,4.45,289.28,9.41,False,False,False,False,True,1,5.475599999999999,0.0,2.34,0.975,4.73
16,5.27,8.32,6.18,88.64,2.98,8.32,272.06,11.72,True,False,False,True,False,0,27.772899999999996,5.27,0.0,0.6326530612244897,13.59
17,7.8,5.47,6.99,70.27,3.47,12.58,216.72,19.27,False,False,False,False,True,0,60.839999999999996,0.0,7.8,1.4233576642335768,13.27
17,3.64,5.06,6.63,75.65,0.36,5.49,281.16,8.58,True,False,True,False,False,1,13.249600000000001,0.0,0.0,0.7179487179487181,8.7
24,3.7,7.57,8.87,66.53,2.42,4.71,268.37,8.42,True,False,False,False,True,1,13.690000000000001,0.0,3.7,0.48812664907651715,11.27
23,7.73,7.12,6.44,68.22,2.2,8.77,235.74,18.99,False,False,False,False,True,0,59.752900000000004,0.0,7.73,1.0841514726507715,14.850000000000001
23,3.5,2.47,7.52,86.47,2.22,8.24,270.05,10.2,True,False,False,True,False,1,12.25,3.5,0.0,1.4112903225806452,5.970000000000001
19,0.33,3.53,6.7,75.12,0.77,2.69,332.44,1.16,True,False,False,False,True,1,0.10890000000000001,0.0,0.33,0.09322033898305086,3.86
19,5.28,8.89,8.58,92.69,3.51,8.06,267.28,9.84,False,False,False,False,True,0,27.878400000000003,0.0,5.28,0.5932584269662922,14.170000000000002
